path,old_commit,old_nloc,old_token_count,old_avg_token_count,old_avg_nloc,old_avg_cyclo_comp,old_cumulative_cyclo_comp,current_commit,current_nloc,current_token_count,current_avg_token_count,current_avg_nloc,current_avg_cyclo_comp,current_cumulative_cyclo_comp
vpr/src/base/read_options.cpp,2276efb2321ee536cb7937946b897944a384b33a,2284,13455,140.15384615384616,24.34065934065934,3.0549450549450547,278,bbaa785757bb3038f492a3affca0845b6b37d419,2325,13736,138.4255319148936,23.97872340425532,3.0638297872340425,288
vpr/src/base/vpr_api.cpp,2276efb2321ee536cb7937946b897944a384b33a,994,6217,149.125,22.8,3.725,149,bbaa785757bb3038f492a3affca0845b6b37d419,994,6221,149.225,22.8,3.725,149
vpr/src/base/vpr_constraints_writer.cpp,2276efb2321ee536cb7937946b897944a384b33a,57,370,174.0,23.5,3.0,6,bbaa785757bb3038f492a3affca0845b6b37d419,392,3292,544.3333333333334,63.666666666666664,17.0,102
vpr/src/route/rr_graph_util.cpp,8c12e192c6eb202f196cd92a491e8c25a0293f89,130,1079,261.25,30.25,6.75,27,7ed584163c4bb3d0bfdafa7c12ca5418e0f4b2fa,131,1087,263.25,30.5,6.75,27
vpr/src/route/rr_graph.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,2059,15868,375.63157894736844,47.473684210526315,10.894736842105264,414,4ac8ea007df770c7a8151101300ef7696a944838,2059,15870,375.6842105263158,47.473684210526315,10.894736842105264,414
vpr/test/test_connection_router.cpp,168eadf538c8f97b68904c7a3ad0ad998876f57f,117,771,241.0,35.0,3.3333333333333335,10,8fb764d1aa4017d43e6633bd8a0cd547eff6de4c,117,771,241.0,35.0,3.3333333333333335,10
utils/fasm/test/main.cpp,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,1,2,0.0,0.0,0.0,0,168eadf538c8f97b68904c7a3ad0ad998876f57f,1,2,0.0,0.0,0.0,0
utils/fasm/test/test_fasm.cpp,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,435,3374,296.6363636363636,37.18181818181818,7.090909090909091,78,168eadf538c8f97b68904c7a3ad0ad998876f57f,436,3378,296.6363636363636,37.18181818181818,7.090909090909091,78
utils/fasm/test/test_lut.cpp,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,80,694,113.33333333333333,12.5,2.6666666666666665,16,168eadf538c8f97b68904c7a3ad0ad998876f57f,81,696,113.33333333333333,12.5,2.6666666666666665,16
utils/fasm/test/test_parameters.cpp,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,15,122,108.0,10.0,1.0,1,168eadf538c8f97b68904c7a3ad0ad998876f57f,16,124,108.0,10.0,1.0,1
utils/fasm/test/test_utils.cpp,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,30,228,101.5,11.0,1.0,2,168eadf538c8f97b68904c7a3ad0ad998876f57f,31,230,101.5,11.0,1.0,2
libs/libvtrutil/test/main.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,1,2,0.0,0.0,0.0,0,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,1,2,0.0,0.0,0.0,0
libs/libvtrutil/test/test_array_view.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,90,1087,533.0,42.0,6.0,12,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,90,1087,533.0,42.0,6.0,12
libs/libvtrutil/test/test_expr_eval.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,58,596,118.0,11.0,1.0,5,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,58,596,118.0,11.0,1.0,5
libs/libvtrutil/test/test_geometry.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,196,1777,443.25,48.5,1.5,6,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,198,1783,443.25,48.5,1.5,6
libs/libvtrutil/test/test_map_util.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,24,177,169.0,20.0,4.0,4,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,24,177,169.0,20.0,4.0,4
libs/libvtrutil/test/test_math.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,41,492,162.0,12.666666666666666,1.0,3,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,43,498,162.0,12.666666666666666,1.0,3
libs/libvtrutil/test/test_ragged_vector.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,73,725,239.66666666666666,23.333333333333332,3.3333333333333335,10,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,73,725,239.66666666666666,23.333333333333332,3.3333333333333335,10
libs/libvtrutil/test/test_random.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,11,89,81.0,7.0,1.0,1,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,11,89,81.0,7.0,1.0,1
libs/libvtrutil/test/test_range.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,31,212,206.0,28.0,3.0,3,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,31,212,206.0,28.0,3.0,3
libs/libvtrutil/test/test_small_vector.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,102,891,437.5,48.0,5.0,10,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,102,891,437.5,48.0,5.0,10
libs/libvtrutil/test/test_strings.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,175,1802,448.5,43.0,1.0,4,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,175,1802,448.5,43.0,1.0,4
libs/libvtrutil/test/test_strong_id.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,106,801,260.6666666666667,33.666666666666664,2.0,6,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,106,801,260.6666666666667,33.666666666666664,2.0,6
libs/libvtrutil/test/test_vector.cpp,bad78a55013661cb721d221514153ac4d87aa0a7,41,345,100.66666666666667,11.333333333333334,1.3333333333333333,4,f899e41d0cdcd5c9ccadf3eb36feeaf1301fa48c,41,345,100.66666666666667,11.333333333333334,1.3333333333333333,4
vpr/test/main.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,1,2,0.0,0.0,0.0,0,160231c3a74cdc8a76e9324caa2a5a15a7a81190,1,2,0.0,0.0,0.0,0
vpr/test/test_connection_router.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,117,771,241.0,35.0,3.3333333333333335,10,160231c3a74cdc8a76e9324caa2a5a15a7a81190,117,771,241.0,35.0,3.3333333333333335,10
vpr/test/test_edge_groups.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,52,399,380.0,42.0,7.0,7,160231c3a74cdc8a76e9324caa2a5a15a7a81190,52,399,380.0,42.0,7.0,7
vpr/test/test_map_lookahead_serdes.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,46,556,535.0,40.0,14.0,14,160231c3a74cdc8a76e9324caa2a5a15a7a81190,46,556,535.0,40.0,14.0,14
vpr/test/test_place_delay_model_serdes.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,66,656,314.5,30.0,6.0,12,160231c3a74cdc8a76e9324caa2a5a15a7a81190,66,656,314.5,30.0,6.0,12
vpr/test/test_vpr.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,179,1536,744.0,82.5,10.0,20,160231c3a74cdc8a76e9324caa2a5a15a7a81190,179,1536,744.0,82.5,10.0,20
vpr/test/test_vpr_constraints.cpp,0a4b773115d97f59c7b4c293d05b07b33f434507,325,2654,202.15384615384616,24.307692307692307,1.0,13,160231c3a74cdc8a76e9324caa2a5a15a7a81190,325,2654,202.15384615384616,24.307692307692307,1.0,13
vpr/src/pack/cluster.cpp,bae983f4e018a96b92a8a0679c27e75d528e78b3,2669,20084,288.42857142857144,38.22222222222222,8.73015873015873,550,2276efb2321ee536cb7937946b897944a384b33a,2669,20084,288.42857142857144,38.22222222222222,8.73015873015873,550
vpr/src/place/grid_tile_lookup.cpp,bae983f4e018a96b92a8a0679c27e75d528e78b3,98,890,124.71428571428571,13.857142857142858,3.857142857142857,27,2276efb2321ee536cb7937946b897944a384b33a,103,944,132.42857142857142,14.571428571428571,3.857142857142857,27
vpr/test/main.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,1,2,0.0,0.0,0.0,0,0a4b773115d97f59c7b4c293d05b07b33f434507,1,2,0.0,0.0,0.0,0
vpr/test/test_connection_router.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,117,771,241.0,35.0,3.3333333333333335,10,0a4b773115d97f59c7b4c293d05b07b33f434507,117,771,241.0,35.0,3.3333333333333335,10
vpr/test/test_edge_groups.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,52,399,380.0,42.0,7.0,7,0a4b773115d97f59c7b4c293d05b07b33f434507,52,399,380.0,42.0,7.0,7
vpr/test/test_map_lookahead_serdes.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,46,556,535.0,40.0,14.0,14,0a4b773115d97f59c7b4c293d05b07b33f434507,46,556,535.0,40.0,14.0,14
vpr/test/test_place_delay_model_serdes.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,66,656,314.5,30.0,6.0,12,0a4b773115d97f59c7b4c293d05b07b33f434507,66,656,314.5,30.0,6.0,12
vpr/test/test_vpr.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,178,1534,744.0,82.5,10.0,20,0a4b773115d97f59c7b4c293d05b07b33f434507,179,1536,744.0,82.5,10.0,20
vpr/test/test_vpr_constraints.cpp,099469816df78e8dc14c7c8b50fa9aa6a0641792,325,2654,202.15384615384616,24.307692307692307,1.0,13,0a4b773115d97f59c7b4c293d05b07b33f434507,325,2654,202.15384615384616,24.307692307692307,1.0,13
vpr/src/route/clock_connection_builders.cpp,b106da81cf2e13972c7352ce9c7b41b2829067a4,221,1577,69.86363636363636,9.636363636363637,2.6818181818181817,59,331d0af68ad0b7b0599bd832170c963efd9a36c6,221,1577,69.86363636363636,9.636363636363637,2.6818181818181817,59
utils/vqm2blif/src/base/hard_block_recog.cpp,4496a820bef799ab8801438c6d95788b6dad874d,555,4293,120.09677419354838,16.903225806451612,2.4516129032258065,76,8608a0ea65ec4e5a47e75e4ff27f73a5c8e3181f,556,4357,121.96774193548387,16.93548387096774,2.4516129032258065,76
utils/vqm2blif/src/base/vqm2blif_util.cpp,4496a820bef799ab8801438c6d95788b6dad874d,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131,8608a0ea65ec4e5a47e75e4ff27f73a5c8e3181f,534,3672,202.5,29.444444444444443,7.444444444444445,134
utils/vqm2blif/src/main.cpp,4496a820bef799ab8801438c6d95788b6dad874d,1202,9018,279.0,37.8,9.033333333333333,271,8608a0ea65ec4e5a47e75e4ff27f73a5c8e3181f,1213,9097,281.5,38.166666666666664,9.1,273
vpr/src/base/read_activity.cpp,bae983f4e018a96b92a8a0679c27e75d528e78b3,55,400,173.5,24.0,4.5,9,420d1dfd69a61dc9d5479d2b111eab3704801095,55,400,173.5,24.0,4.5,9
utils/fasm/test/test_fasm.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,435,3373,296.54545454545456,37.18181818181818,7.090909090909091,78,8609cfb0d40f1222ca97113e95d605151e7360c8,435,3373,296.54545454545456,37.18181818181818,7.090909090909091,78
vpr/src/base/read_route.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,382,3292,336.44444444444446,38.111111111111114,10.0,90,8609cfb0d40f1222ca97113e95d605151e7360c8,382,3292,336.44444444444446,38.111111111111114,10.0,90
vpr/src/draw/draw.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,3373,27009,238.91509433962264,30.264150943396228,6.047169811320755,641,8609cfb0d40f1222ca97113e95d605151e7360c8,3373,27009,238.91509433962264,30.264150943396228,6.047169811320755,641
vpr/src/route/check_route.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,562,4038,238.4375,33.0,7.625,122,8609cfb0d40f1222ca97113e95d605151e7360c8,562,4038,238.4375,33.0,7.625,122
vpr/src/route/check_rr_graph.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,463,3632,355.2,44.9,16.7,167,8609cfb0d40f1222ca97113e95d605151e7360c8,463,3632,355.2,44.9,16.7,167
vpr/src/route/clock_connection_builders.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,221,1577,69.86363636363636,9.636363636363637,2.6818181818181817,59,8609cfb0d40f1222ca97113e95d605151e7360c8,221,1577,69.86363636363636,9.636363636363637,2.6818181818181817,59
vpr/src/route/clock_network_builders.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,516,3343,83.6923076923077,12.974358974358974,2.4615384615384617,96,8609cfb0d40f1222ca97113e95d605151e7360c8,516,3343,83.6923076923077,12.974358974358974,2.4615384615384617,96
vpr/src/route/route_common.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,1123,9004,158.33333333333334,19.77777777777778,4.037037037037037,218,8609cfb0d40f1222ca97113e95d605151e7360c8,1123,9004,158.33333333333334,19.77777777777778,4.037037037037037,218
vpr/src/util/vpr_utils.cpp,6cc0ec392bab2d9873345530aa81088b414fc9f6,1342,11211,149.33333333333334,18.166666666666668,4.597222222222222,331,8609cfb0d40f1222ca97113e95d605151e7360c8,1342,11211,149.33333333333334,18.166666666666668,4.597222222222222,331
vpr/src/route/rr_graph.cpp,c3e568f4c0ba7ae54ca0066608faad735ac24a9a,2059,15893,376.2894736842105,47.473684210526315,10.894736842105264,414,6cc0ec392bab2d9873345530aa81088b414fc9f6,2057,15883,376.13157894736844,47.44736842105263,10.894736842105264,414
utils/vqm2blif/src/base/hard_block_recog.cpp,1e005c3be185ed0be8c60fce56a47423cd0e6272,556,4185,120.09677419354838,16.903225806451612,2.4516129032258065,76,4496a820bef799ab8801438c6d95788b6dad874d,555,4293,120.09677419354838,16.903225806451612,2.4516129032258065,76
utils/vqm2blif/src/base/hard_block_recog.cpp,dfc0a8c36df756361efc87318f8de9c263c920c1,556,4185,120.09677419354838,16.903225806451612,2.4516129032258065,76,1e005c3be185ed0be8c60fce56a47423cd0e6272,556,4185,120.09677419354838,16.903225806451612,2.4516129032258065,76
vpr/src/route/overuse_report.cpp,ddd687ac1696995299ee6277a41600181812fb2c,178,1585,164.66666666666666,18.666666666666668,3.4444444444444446,31,0bae8a39da10d917f141e2f2bbbd4fe754cbcebd,178,1585,164.66666666666666,18.666666666666668,3.4444444444444446,31
utils/fasm/test/test_fasm.cpp,295393776e11d9f97c762827e96267992e577e8b,435,3374,296.6363636363636,37.18181818181818,7.090909090909091,78,ddd687ac1696995299ee6277a41600181812fb2c,435,3373,296.54545454545456,37.18181818181818,7.090909090909091,78
vpr/src/base/read_route.cpp,295393776e11d9f97c762827e96267992e577e8b,383,3299,337.22222222222223,38.22222222222222,10.0,90,ddd687ac1696995299ee6277a41600181812fb2c,382,3292,336.44444444444446,38.111111111111114,10.0,90
vpr/src/draw/draw.cpp,295393776e11d9f97c762827e96267992e577e8b,3372,27073,239.5188679245283,30.254716981132077,6.047169811320755,641,ddd687ac1696995299ee6277a41600181812fb2c,3373,27009,238.91509433962264,30.264150943396228,6.047169811320755,641
vpr/src/draw/search_bar.cpp,295393776e11d9f97c762827e96267992e577e8b,222,1486,177.5,24.375,4.125,33,ddd687ac1696995299ee6277a41600181812fb2c,222,1485,177.375,24.375,4.125,33
vpr/src/route/check_route.cpp,295393776e11d9f97c762827e96267992e577e8b,560,4080,241.0625,32.875,7.625,122,ddd687ac1696995299ee6277a41600181812fb2c,562,4038,238.4375,33.0,7.625,122
vpr/src/route/check_rr_graph.cpp,295393776e11d9f97c762827e96267992e577e8b,463,3642,356.2,44.9,16.7,167,ddd687ac1696995299ee6277a41600181812fb2c,463,3632,355.2,44.9,16.7,167
vpr/src/route/clock_connection_builders.cpp,295393776e11d9f97c762827e96267992e577e8b,220,1569,69.5,9.590909090909092,2.6818181818181817,59,ddd687ac1696995299ee6277a41600181812fb2c,221,1577,69.86363636363636,9.636363636363637,2.6818181818181817,59
vpr/src/route/clock_network_builders.cpp,295393776e11d9f97c762827e96267992e577e8b,516,3335,83.48717948717949,12.974358974358974,2.4615384615384617,96,ddd687ac1696995299ee6277a41600181812fb2c,516,3343,83.6923076923077,12.974358974358974,2.4615384615384617,96
vpr/src/route/overuse_report.cpp,295393776e11d9f97c762827e96267992e577e8b,178,1593,165.55555555555554,18.666666666666668,3.4444444444444446,31,ddd687ac1696995299ee6277a41600181812fb2c,178,1585,164.66666666666666,18.666666666666668,3.4444444444444446,31
vpr/src/route/route_common.cpp,295393776e11d9f97c762827e96267992e577e8b,1123,9013,158.5,19.77777777777778,4.037037037037037,218,ddd687ac1696995299ee6277a41600181812fb2c,1123,9004,158.33333333333334,19.77777777777778,4.037037037037037,218
vpr/src/route/router_lookahead_extended_map.cpp,295393776e11d9f97c762827e96267992e577e8b,350,2937,253.9090909090909,29.09090909090909,5.363636363636363,59,ddd687ac1696995299ee6277a41600181812fb2c,350,2937,253.9090909090909,29.09090909090909,5.363636363636363,59
vpr/src/route/router_lookahead_map.cpp,295393776e11d9f97c762827e96267992e577e8b,719,5909,154.4857142857143,18.514285714285716,4.6571428571428575,163,ddd687ac1696995299ee6277a41600181812fb2c,718,5900,154.22857142857143,18.485714285714284,4.6571428571428575,163
vpr/src/route/router_lookahead_map_utils.cpp,295393776e11d9f97c762827e96267992e577e8b,411,3228,231.92307692307693,29.53846153846154,6.153846153846154,80,ddd687ac1696995299ee6277a41600181812fb2c,411,3228,231.92307692307693,29.53846153846154,6.153846153846154,80
vpr/src/route/rr_graph.cpp,295393776e11d9f97c762827e96267992e577e8b,2059,15868,375.63157894736844,47.473684210526315,10.894736842105264,414,ddd687ac1696995299ee6277a41600181812fb2c,2059,15893,376.2894736842105,47.473684210526315,10.894736842105264,414
vpr/src/util/vpr_utils.cpp,295393776e11d9f97c762827e96267992e577e8b,1342,11229,149.58333333333334,18.166666666666668,4.597222222222222,331,ddd687ac1696995299ee6277a41600181812fb2c,1342,11211,149.33333333333334,18.166666666666668,4.597222222222222,331
utils/vqm2blif/src/base/vqm2blif_util.cpp,78d4c27734eafa6dab60b77d6926d6af4842e5c8,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131,dfc0a8c36df756361efc87318f8de9c263c920c1,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131
utils/vqm2blif/src/main.cpp,78d4c27734eafa6dab60b77d6926d6af4842e5c8,1202,9018,279.0,37.8,9.033333333333333,271,dfc0a8c36df756361efc87318f8de9c263c920c1,1202,9018,279.0,37.8,9.033333333333333,271
vpr/src/pack/cluster.cpp,041679d62c11a3cc56913b25d8295b5dbfda98fe,2669,20084,288.42857142857144,38.22222222222222,8.73015873015873,550,319b46e17ff2b3c0d70b83252a029cc5d8a712d6,2669,20084,288.42857142857144,38.22222222222222,8.73015873015873,550
utils/vqm2blif/src/base/hard_block_recog.cpp,40be52d76bdcc173f84f4a174e38b147c7f20cb4,556,4185,120.09677419354838,16.903225806451612,2.4516129032258065,76,78d4c27734eafa6dab60b77d6926d6af4842e5c8,556,4185,120.09677419354838,16.903225806451612,2.4516129032258065,76
vpr/src/pack/cluster.cpp,56c484212d2c434cfa01f3f16a8d0cad2a52e36e,2669,20084,288.42857142857144,38.22222222222222,8.73015873015873,550,041679d62c11a3cc56913b25d8295b5dbfda98fe,2669,20084,288.42857142857144,38.22222222222222,8.73015873015873,550
utils/vqm2blif/src/base/hard_block_recog.cpp,0cb2a4be2ace878fae35323c06b0cd028435c0b1,525,3767,120.09677419354838,16.903225806451612,2.4516129032258065,76,40be52d76bdcc173f84f4a174e38b147c7f20cb4,556,4185,120.09677419354838,16.903225806451612,2.4516129032258065,76
utils/vqm2blif/src/base/hard_block_recog.cpp,4a401cc8851d4628aafd478a88ba6151ec852f0d,525,3767,120.09677419354838,16.903225806451612,2.4516129032258065,76,0cb2a4be2ace878fae35323c06b0cd028435c0b1,525,3767,120.09677419354838,16.903225806451612,2.4516129032258065,76
utils/vqm2blif/src/base/hard_block_recog.cpp,8e321ef8b1184c1c3af3011b84c073db6954cedf,525,3756,119.74193548387096,16.903225806451612,2.4193548387096775,75,4a401cc8851d4628aafd478a88ba6151ec852f0d,525,3767,120.09677419354838,16.903225806451612,2.4516129032258065,76
utils/vqm2blif/src/base/hard_block_recog.cpp,669dda638e43d8c4048762f824928fb6739923e6,515,3672,117.03225806451613,16.580645161290324,2.4193548387096775,75,8e321ef8b1184c1c3af3011b84c073db6954cedf,525,3756,119.74193548387096,16.903225806451612,2.4193548387096775,75
utils/vqm2blif/src/main.cpp,669dda638e43d8c4048762f824928fb6739923e6,1198,8981,277.76666666666665,37.666666666666664,9.033333333333333,271,8e321ef8b1184c1c3af3011b84c073db6954cedf,1202,9018,279.0,37.8,9.033333333333333,271
utils/vqm2blif/src/base/hard_block_recog.cpp,d42e3194cc4ce2084fa4f3bbf546450b7d8cb9e7,477,3401,115.82758620689656,16.413793103448278,2.3793103448275863,69,669dda638e43d8c4048762f824928fb6739923e6,515,3672,117.03225806451613,16.580645161290324,2.4193548387096775,75
utils/vqm2blif/src/base/hard_block_recog.cpp,476727cd8cac38f5697f2aa39c33ed1ba163beba,463,3297,116.28571428571429,16.5,2.392857142857143,67,d42e3194cc4ce2084fa4f3bbf546450b7d8cb9e7,477,3401,115.82758620689656,16.413793103448278,2.3793103448275863,69
utils/vqm2blif/src/main.cpp,5d22fef6128502f33c9176e10e8a2bae98ed74e2,1186,8760,252.59375,34.84375,8.4375,270,476727cd8cac38f5697f2aa39c33ed1ba163beba,1198,8981,277.76666666666665,37.666666666666664,9.033333333333333,271
utils/vqm2blif/src/base/hard_block_recog.cpp,2b2c079b2c4c690af2cc9f3a961e3e0214a086f0,459,3283,115.78571428571429,16.357142857142858,2.357142857142857,66,5d22fef6128502f33c9176e10e8a2bae98ed74e2,463,3297,116.28571428571429,16.5,2.392857142857143,67
utils/vqm2blif/src/base/hard_block_recog.cpp,688ca21365520def03d9a4c649d0e01a372ebf92,455,3252,114.67857142857143,16.214285714285715,2.357142857142857,66,2b2c079b2c4c690af2cc9f3a961e3e0214a086f0,459,3283,115.78571428571429,16.357142857142858,2.357142857142857,66
utils/vqm2blif/src/base/hard_block_recog.cpp,c32bbd0ecadd8f10a483b0193aef384cf4d884ac,458,3251,114.64285714285714,16.321428571428573,2.357142857142857,66,688ca21365520def03d9a4c649d0e01a372ebf92,455,3252,114.67857142857143,16.214285714285715,2.357142857142857,66
utils/vqm2blif/src/base/hard_block_recog.cpp,514906bfc2abcbc32a5ab8fd4ec8ccb18efcc5da,458,3251,114.64285714285714,16.321428571428573,2.357142857142857,66,c32bbd0ecadd8f10a483b0193aef384cf4d884ac,458,3251,114.64285714285714,16.321428571428573,2.357142857142857,66
utils/vqm2blif/src/base/hard_block_recog.cpp,b20459e87bee39d92d4edc4ed01758be7a71099e,443,3152,115.25925925925925,16.37037037037037,2.3703703703703702,64,514906bfc2abcbc32a5ab8fd4ec8ccb18efcc5da,458,3251,114.64285714285714,16.321428571428573,2.357142857142857,66
utils/vqm2blif/src/base/hard_block_recog.cpp,dc4d5dbead829e6df012ae0f999d5f2b7ab74a74,443,3152,115.25925925925925,16.37037037037037,2.3703703703703702,64,b20459e87bee39d92d4edc4ed01758be7a71099e,443,3152,115.25925925925925,16.37037037037037,2.3703703703703702,64
utils/vqm2blif/src/base/hard_block_recog.cpp,8ad3e96622ad7a1f7d0b162c295983ee5d4c5276,350,2528,108.3913043478261,15.173913043478262,2.130434782608696,49,8fd3bc47838606643832f6ba2b21d71857875a62,443,3152,115.25925925925925,16.37037037037037,2.3703703703703702,64
utils/vqm2blif/src/base/hard_block_recog.cpp,a204e4c558af1085077afa8f00ecddda0493bf7e,347,2533,113.63636363636364,15.727272727272727,2.1818181818181817,48,8ad3e96622ad7a1f7d0b162c295983ee5d4c5276,350,2528,108.3913043478261,15.173913043478262,2.130434782608696,49
utils/vqm2blif/src/base/hard_block_recog.cpp,dc471ac8b8a09db5455bb64fd939f5d5ca557cb3,217,1575,103.46666666666667,14.4,2.2,33,a204e4c558af1085077afa8f00ecddda0493bf7e,347,2533,113.63636363636364,15.727272727272727,2.1818181818181817,48
utils/vqm2blif/src/main.cpp,dc471ac8b8a09db5455bb64fd939f5d5ca557cb3,1262,9364,271.46875,37.21875,8.8125,282,a204e4c558af1085077afa8f00ecddda0493bf7e,1186,8760,252.59375,34.84375,8.4375,270
utils/vqm2blif/src/base/hard_block_recog.cpp,d7e068a567a468115a05cfdea887466d5e302dea,175,1249,102.58333333333333,14.5,2.1666666666666665,26,dc471ac8b8a09db5455bb64fd939f5d5ca557cb3,217,1575,103.46666666666667,14.4,2.2,33
utils/vqm2blif/src/main.cpp,d7e068a567a468115a05cfdea887466d5e302dea,1254,9314,269.90625,36.96875,8.78125,281,dc471ac8b8a09db5455bb64fd939f5d5ca557cb3,1262,9364,271.46875,37.21875,8.8125,282
utils/vqm2blif/src/base/hard_block_recog.cpp,806d2d3e044f8080a19efc1d602883ee8e6ad856,143,1028,91.9090909090909,12.909090909090908,1.9090909090909092,21,d7e068a567a468115a05cfdea887466d5e302dea,175,1249,102.58333333333333,14.5,2.1666666666666665,26
utils/vqm2blif/src/base/vqm2blif_util.cpp,806d2d3e044f8080a19efc1d602883ee8e6ad856,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131,d7e068a567a468115a05cfdea887466d5e302dea,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131
utils/vqm2blif/src/base/hard_block_recog.cpp,7cb63a96cd960e68b39e889a5beac3b2f1d8988e,140,1006,99.2,13.9,2.0,20,806d2d3e044f8080a19efc1d602883ee8e6ad856,143,1028,91.9090909090909,12.909090909090908,1.9090909090909092,21
utils/vqm2blif/src/base/vqm2blif_util.cpp,7cb63a96cd960e68b39e889a5beac3b2f1d8988e,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131,806d2d3e044f8080a19efc1d602883ee8e6ad856,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131
utils/vqm2blif/src/main.cpp,7cb63a96cd960e68b39e889a5beac3b2f1d8988e,1254,9314,269.90625,36.96875,8.78125,281,806d2d3e044f8080a19efc1d602883ee8e6ad856,1254,9314,269.90625,36.96875,8.78125,281
utils/vqm2blif/src/base/vqm2blif_util.cpp,abb0d9471fff4877e09bd5650fb41547b74a65ff,504,3463,214.875,31.25,8.0,128,7cb63a96cd960e68b39e889a5beac3b2f1d8988e,515,3568,208.35294117647058,30.058823529411764,7.705882352941177,131
utils/vqm2blif/src/main.cpp,abb0d9471fff4877e09bd5650fb41547b74a65ff,1253,9308,269.71875,36.9375,8.78125,281,7cb63a96cd960e68b39e889a5beac3b2f1d8988e,1254,9314,269.90625,36.96875,8.78125,281
utils/vqm2blif/src/base/hard_block_recog.cpp,d1a51c15ee3ac5936684ceb2f04876d5c1bda0bf,139,982,96.8,13.8,2.0,20,abb0d9471fff4877e09bd5650fb41547b74a65ff,140,1006,99.2,13.9,2.0,20
utils/vqm2blif/src/base/vqm2blif_util.cpp,bded9bfdc6b921157ccb09869c256d46f24568a2,490,3378,223.6,32.4,8.4,126,d1a51c15ee3ac5936684ceb2f04876d5c1bda0bf,504,3463,214.875,31.25,8.0,128
utils/vqm2blif/src/main.cpp,bded9bfdc6b921157ccb09869c256d46f24568a2,1137,8677,268.1666666666667,35.7,8.733333333333333,262,d1a51c15ee3ac5936684ceb2f04876d5c1bda0bf,1253,9308,269.71875,36.9375,8.78125,281
utils/vqm2blif/src/base/hard_block_recog.cpp,89e29931c956cfb60546cd95ecf2e51f1f73472c,0,0,0.0,0.0,0.0,0,bded9bfdc6b921157ccb09869c256d46f24568a2,139,982,96.8,13.8,2.0,20
